Date,Time,X,Y   S,peed  Te,mperature,Diameter,EnergyA,EnergyB
12/6/2021,08:22.6,-17.07,32.75,163,3343,14,584836.9,529933.4
12/6/2021,08:22.7,-17.07,32.75,173,3375,13,489436.4,414248.7
12/6/2021,08:22.7,-17.07,32.75,180,3208,28,1857187.5,1750552.8
12/6/2021,08:22.7,-17.07,32.75,188,3264,16,624932.6,575060.1
12/6/2021,08:22.7,-17.07,32.75,157,3128,33,2208769.6,2124248.5
12/6/2021,08:22.7,-17.07,32.75,196,3443,20,1388160,1158445.9
12/6/2021,08:22.7,-17.07,32.75,146,3046,29,1494878.5,1461438
12/6/2021,08:22.8,-17.07,32.75,94,3503,23,2134019,1674840.6
12/6/2021,08:22.8,-17.07,32.75,135,2967,51,4164876,4166414.4
12/6/2021,08:22.8,-17.07,32.75,166,2981,17,483106.6,480523.1
12/6/2021,08:22.8,-17.07,32.75,139,3042,28,1431908.2,1338728.1
12/6/2021,08:22.8,-17.07,32.75,169,3136,25,1205720.9,1197000
12/6/2021,08:22.8,-17.07,32.75,216,3440,14,757350,577552.1
12/6/2021,08:22.9,-17.07,32.75,142,2966,36,2045025,2069096.6
12/6/2021,08:22.9,-17.07,32.75,157,3057,20,762936.4,726392.5
12/6/2021,08:22.9,-17.07,32.75,154,3104,24,1165931.4,1086750
12/6/2021,08:23.0,-17.07,32.75,98,3765,14,987200.2,743001.6
12/6/2021,08:23.0,-17.07,32.75,163,3679,12,673546.8,511859.2
12/6/2021,08:23.3,-17.07,32.75,152,3040,41,3007232.6,2896211.1
12/6/2021,08:23.5,-17.07,32.75,180,3218,37,3299484.5,3092103.2
12/6/2021,08:23.5,-17.07,32.75,176,3598,17,1155277.9,961679.2
12/6/2021,08:23.1,-17.07,32.75,166,3025,26,1171245.3,1184084.9
12/6/2021,08:23.1,-17.07,32.75,211,3168,21,1003382.5,955764.2
12/6/2021,08:23.2,-17.07,32.75,188,3333,21,1297752.3,1134671.3
12/6/2021,08:23.2,-17.07,32.75,157,2479,34,691625.7,846251.7
12/6/2021,08:23.2,-17.07,32.75,160,3574,14,746212.5,617116.7
12/6/2021,08:23.3,-17.07,32.75,169,3232,33,2754629.5,2415015.8
12/6/2021,08:23.4,-17.07,32.75,173,2897,30,1249476.9,1265272.6
12/6/2021,08:23.4,-17.07,32.75,201,3532,14,765722.4,625197.6
12/6/2021,08:23.4,-17.07,32.75,222,3533,16,930032.2,754051.4
12/6/2021,08:23.4,-17.07,32.75,157,2718,28,710054,832279.2
12/6/2021,08:23.4,-17.07,32.75,206,3484,18,1210881,1012681.2
12/6/2021,08:23.5,-17.07,32.75,176,3150,60,7799840,7215285.4
12/6/2021,08:23.5,-17.07,32.75,166,2859,23,666939.2,689736.9
12/6/2021,08:23.5,-17.07,32.75,192,3473,22,1675584.6,1440356
12/6/2021,08:23.5,-17.07,32.75,192,3727,13,869672.3,687544
12/6/2021,08:23.6,-17.07,32.75,173,2828,27,893297.5,982584.6
12/6/2021,08:23.6,-17.07,32.75,163,3153,65,9019345,8555899.5
12/6/2021,08:23.6,-17.07,32.75,154,3377,15,725738.8,634744.9
12/6/2021,08:23.6,-17.07,32.75,180,3284,24,1537407.2,1346758.6
12/6/2021,08:23.6,-17.07,32.75,188,3162,22,1147190.5,999668.2
12/6/2021,08:23.7,-17.07,32.75,227,3712,16,1171595.1,949996.3
12/6/2021,08:23.7,-17.07,32.75,188,3159,23,1135671.9,1045492.3
12/6/2021,08:23.7,-17.07,32.75,157,3142,24,1249208,1169532
12/6/2021,08:23.8,-17.07,32.75,169,2992,23,930870,905794.2
12/6/2021,08:23.8,-17.07,32.75,73,3531,12,552899,472318.9
12/6/2021,08:23.8,-17.07,32.75,279,3307,43,5066211.7,4529602.7
12/6/2021,08:23.8,-17.07,32.75,160,3003,24,955416.5,964740.9
12/6/2021,08:23.8,-17.07,32.75,169,3415,17,856656.1,764261.6
12/6/2021,08:23.8,-17.07,32.75,166,3220,16,588663.9,577577.3
12/6/2021,08:23.9,-17.07,32.75,211,3029,15,416952.4,402344.7
12/6/2021,08:23.9,-17.07,32.75,184,3426,17,887427.3,796987.4
12/6/2021,08:23.9,-17.07,32.75,196,3509,13,654019.7,542341.9
12/6/2021,08:23.9,-17.07,32.75,184,3221,29,2000297.9,1845678.5
12/6/2021,08:24.0,-17.07,32.75,154,3166,38,3204012.2,3023238.7
12/6/2021,08:24.0,-17.07,32.75,173,3250,22,1215535.2,1084462.6
12/6/2021,08:24.0,-17.07,32.75,206,3787,12,856272.1,612488.7
12/6/2021,08:24.8,-17.07,32.75,240,2973,53,4589277.4,4543817.2
12/6/2021,08:24.8,-17.07,32.75,149,3391,20,1206475.5,1033024.3
12/6/2021,08:24.9,-17.07,32.75,176,3856,11,649772.2,484598.1
12/6/2021,08:24.2,-17.07,32.75,173,3726,12,696645,544204.8
12/6/2021,08:24.2,-17.07,32.75,192,3535,13,592920,510728.3
12/6/2021,08:24.2,-17.07,32.75,160,3212,28,1836079.5,1766808.4
12/6/2021,08:24.2,-17.07,32.75,154,3231,50,6059644,5565940.3
12/6/2021,08:24.2,-17.07,32.75,157,3206,23,1152176.2,1104389.6
12/6/2021,08:24.3,-17.07,32.75,166,3473,20,1376794.4,1161645.1
12/6/2021,08:24.3,-17.07,32.75,184,3311,16,735444,657025.5
12/6/2021,08:24.3,-17.07,32.75,70,2886,31,1402167.2,1350626
12/6/2021,08:24.4,-17.07,32.75,169,3078,28,1474562.5,1448760.2
12/6/2021,08:24.4,-17.07,32.75,188,3135,22,999527.5,997104.8
12/6/2021,08:24.4,-17.07,32.75,173,3117,30,1893145.1,1764475.1
12/6/2021,08:24.4,-17.07,32.75,166,3044,37,2476476.9,2458541.7
12/6/2021,08:24.4,-17.07,32.75,180,3335,21,1294659.2,1129854.2
12/6/2021,08:24.4,-17.07,32.75,91,2639,23,421188.9,513541.6
12/6/2021,08:24.4,-17.07,32.75,144,2379,29,374961.8,477866.8
12/6/2021,08:24.4,-17.07,32.75,160,3340,18,881108,811760
12/6/2021,08:24.4,-17.07,32.75,206,3107,35,2535338.4,2382298.3
12/6/2021,08:24.4,-17.07,32.75,176,3453,22,1562347.3,1345197.4
12/6/2021,08:24.5,-17.07,32.75,176,2974,35,1982909.5,2015218.3
12/6/2021,08:24.5,-17.07,32.75,166,3319,15,683854.3,589399.1
12/6/2021,08:24.5,-17.07,32.75,188,3043,50,4582478.8,4481180.8
12/6/2021,08:24.5,-17.07,32.75,152,3124,40,3328318.1,3149441.8
12/6/2021,08:24.5,-17.07,32.75,176,3306,36,3642210.6,3213724
12/6/2021,08:24.6,-17.07,32.75,188,3182,18,786855.2,713810
12/6/2021,08:24.6,-17.07,32.75,176,3380,16,752577.7,695582.2
12/6/2021,08:24.6,-17.07,32.75,270,3076,38,2808991.2,2646587.2
12/6/2021,08:24.6,-17.07,32.75,144,3313,24,1606878.2,1395852.8
12/6/2021,08:24.6,-17.07,32.75,196,2944,21,680890.9,709118.2
12/6/2021,08:24.7,-17.07,32.75,279,3141,43,3915363.8,3630650.3
12/6/2021,08:24.7,-17.07,32.75,211,3335,18,963832.4,803151.2
12/6/2021,08:24.7,-17.07,32.75,51,3188,25,1489440.3,1373755
12/6/2021,08:24.7,-17.07,32.75,149,2897,26,873253.9,937247.1
12/6/2021,08:24.8,-17.07,32.75,157,3286,22,1293674.8,1191550.3
12/6/2021,08:24.8,-17.07,32.75,169,2969,14,345218.8,326465.7
12/6/2021,08:24.8,-17.07,32.75,216,3321,20,1171704.8,1040804.6
12/6/2021,08:24.8,-17.07,32.75,254,3137,20,852807.9,778013.4
12/6/2021,08:24.8,-17.07,32.75,160,3173,27,1643692.8,1513983.6
12/6/2021,08:24.8,-17.07,32.75,139,3018,55,5272492.5,5210499.2
12/6/2021,08:24.9,-17.07,32.75,196,3555,16,997648.9,850647.2
12/6/2021,08:24.9,-17.07,32.75,157,3455,15,764124,665368.5
12/6/2021,08:24.9,-17.07,32.75,176,3868,10,535829,392875
12/6/2021,08:25.0,-17.07,32.75,196,3470,14,678829.5,575618.2
12/6/2021,08:25.3,-17.07,32.75,152,3037,35,2150346.4,2143157.8
12/6/2021,08:25.8,-17.07,32.75,89,3178,20,851466,850954.4
12/6/2021,08:25.9,-17.07,32.75,180,3809,10,507680.6,374480
12/6/2021,08:25.1,-17.07,32.75,188,4330,5,237188.1,148055
12/6/2021,08:25.1,-17.07,32.75,51,2986,22,877224.1,822396.9
12/6/2021,08:25.1,-17.07,32.75,163,3089,30,1724425.9,1674547.3
12/6/2021,08:25.2,-17.07,32.75,152,3047,27,1349843.3,1322761.5
12/6/2021,08:25.2,-17.07,32.75,118,3395,21,1462047.7,1237031.3
12/6/2021,08:25.2,-17.07,32.75,144,3351,27,2152580,1882389.4
12/6/2021,08:25.2,-17.07,32.75,163,3247,23,1331383.1,1205194.7
12/6/2021,08:25.2,-17.07,32.75,169,2309,27,241643.9,365526.9
12/6/2021,08:25.2,-17.07,32.75,180,3612,12,627966.2,529315.1
12/6/2021,08:25.2,-17.07,32.75,109,3394,18,990774.7,839949.7
12/6/2021,08:25.3,-17.07,32.75,144,2766,29,912007,1015982.1
12/6/2021,08:25.3,-17.07,32.75,157,2967,20,658896,664881.8
12/6/2021,08:25.3,-17.07,32.75,206,3721,12,622819.8,502978
12/6/2021,08:25.3,-17.07,32.75,201,3277,13,462404.3,404108.4
12/6/2021,08:25.3,-17.07,32.75,184,3372,16,775661.7,679841.3
12/6/2021,08:25.3,-17.07,32.75,188,3480,17,1032597.6,878771.3
12/6/2021,08:25.3,-17.07,32.75,152,3326,38,4045849.4,3684593.7
12/6/2021,08:25.4,-17.07,32.75,216,3121,54,6206679,5808804.4
12/6/2021,08:25.4,-17.07,32.75,154,3280,21,1091493.6,1028922.6
12/6/2021,08:25.4,-17.07,32.75,227,3615,19,1673425,1273070
12/6/2021,08:25.4,-17.07,32.75,157,3120,22,1012468,979436.4
12/6/2021,08:25.4,-17.07,32.75,227,3168,18,737589.8,687562.1
12/6/2021,08:25.4,-17.07,32.75,163,2941,29,1233717.9,1269134.1
12/6/2021,08:25.5,-17.07,32.75,201,3665,12,740527.7,556457.1
12/6/2021,08:25.5,-17.07,32.75,196,3188,34,2645550.9,2439345.5
12/6/2021,08:25.5,-17.07,32.75,166,3009,16,424881.6,408169.5
12/6/2021,08:25.5,-17.07,32.75,54,4172,9,584912.1,402467.9
12/6/2021,08:25.5,-17.07,32.75,157,3431,16,869513.9,733468
12/6/2021,08:25.6,-17.07,32.75,227,3298,29,2394637,2083523.3
12/6/2021,08:25.6,-17.07,32.75,176,3283,47,5811775.8,5230361.3
12/6/2021,08:25.6,-17.07,32.75,142,3131,46,4466033.5,4262702
12/6/2021,08:25.6,-17.07,32.75,117,3132,35,2570239.9,2372106.3
12/6/2021,08:25.7,-17.07,32.75,154,2689,15,216216,242397.3
12/6/2021,08:25.7,-17.07,32.75,180,3564,12,583251.2,487185.4
12/6/2021,08:25.7,-17.07,32.75,55,2517,33,592454,814227.7
12/6/2021,08:25.8,-17.07,32.75,180,3061,19,713939.1,676122.2
12/6/2021,08:25.8,-17.07,32.75,166,3116,31,1946039.6,1914005.9
12/6/2021,08:25.8,-17.07,32.75,139,3144,35,2564420.1,2409375.5
12/6/2021,08:25.8,-17.07,32.75,157,3111,40,3242878.3,3082384.1
12/6/2021,08:25.8,-17.07,32.75,176,3327,33,3001796.7,2660840.5
12/6/2021,08:25.8,-17.07,32.75,169,3317,34,3261892.5,2861557.1
12/6/2021,08:25.9,-17.07,32.75,144,3287,37,3776977.6,3307735.4
12/6/2021,08:26.2,-17.07,32.75,176,2937,27,1070842.1,1141146.5
12/6/2021,08:26.3,-17.07,32.75,180,3579,23,2138035.3,1693901.3
12/6/2021,08:26.5,-17.07,32.75,173,3480,16,913484.3,760971
12/6/2021,08:26.6,-17.07,32.75,184,3510,16,936477.5,794136.9
12/6/2021,08:26.6,-17.07,32.75,129,3496,11,465218.1,381956
12/6/2021,08:26.8,-17.07,32.75,149,3104,22,929030,896965.4
12/6/2021,08:26.8,-17.07,32.75,154,3013,19,591182.5,601860.4
12/6/2021,08:26.1,-17.07,32.75,142,2983,26,1124594.4,1117687.1
12/6/2021,08:26.1,-17.07,32.75,63,3147,26,1388853.1,1357672.9
12/6/2021,08:26.2,-17.07,32.75,163,3050,39,2718497.4,2710059.3
12/6/2021,08:26.2,-17.07,32.75,114,3199,48,5180416.2,5017199
12/6/2021,08:26.2,-17.07,32.75,192,3550,19,1350008,1109671.3
12/6/2021,08:26.3,-17.07,32.75,180,3203,17,636471.6,597847.2
12/6/2021,08:26.3,-17.07,32.75,184,3278,34,2979710.3,2808364.9
12/6/2021,08:26.3,-17.07,32.75,61,3391,18,1021841.9,882570.2
12/6/2021,08:26.4,-17.07,32.75,201,2806,24,733788.6,723914
12/6/2021,08:26.4,-17.07,32.75,166,3398,18,1021921.9,876829.6
12/6/2021,08:26.4,-17.07,32.75,180,3132,31,1997879.5,1894565.2
12/6/2021,08:26.4,-17.07,32.75,166,3379,17,939647.4,779237.8
12/6/2021,08:26.4,-17.07,32.75,169,3199,46,4946627.9,4556302.3
12/6/2021,08:26.5,-17.07,32.75,125,2984,39,2447708.1,2533251.5
12/6/2021,08:26.5,-17.07,32.75,176,3436,15,733402.1,601209.8
12/6/2021,08:26.5,-17.07,32.75,133,2970,44,3059301.2,3030220.2
12/6/2021,08:26.5,-17.07,32.75,173,3313,23,1436609.6,1297959.1
12/6/2021,08:26.5,-17.07,32.75,163,3238,45,4854333.5,4522221.4
12/6/2021,08:26.5,-17.07,32.75,180,3236,28,2075038.2,1758027.4
12/6/2021,08:26.6,-17.07,32.75,149,3003,41,2752015.8,2757802
12/6/2021,08:26.6,-17.07,32.75,173,3074,34,2265783.9,2173796.5
12/6/2021,08:26.6,-17.07,32.75,146,3236,43,4662975.8,4266271.7
12/6/2021,08:26.6,-17.07,32.75,196,3520,18,1284091.8,1017168.9
12/6/2021,08:26.6,-17.07,32.75,188,3317,17,834838.8,745772.4
12/6/2021,08:26.6,-17.07,32.75,201,3222,27,1879583.4,1664569.7
12/6/2021,08:26.6,-17.07,32.75,234,3363,16,699569.5,642361.2
12/6/2021,08:26.7,-17.07,32.75,184,3315,53,7587395.3,6913413.1
12/6/2021,08:26.7,-17.07,32.75,169,3214,44,4747213.3,4334442.8
12/6/2021,08:26.7,-17.07,32.75,58,1690,64,159363.9,345763
12/6/2021,08:26.7,-17.07,32.75,169,3088,19,688569.9,674608.9
12/6/2021,08:26.8,-17.07,32.75,154,3067,29,1647292.1,1582653.8
12/6/2021,08:26.8,-17.07,32.75,154,3109,24,1153727.1,1072274
12/6/2021,08:26.8,-17.07,32.75,166,3401,16,789904.5,686525.3
12/6/2021,08:26.8,-17.07,32.75,192,3397,16,834130.6,724533.3
12/6/2021,08:26.8,-17.07,32.75,142,3070,44,3661612.2,3623152.7
12/6/2021,08:26.9,-17.07,32.75,180,3515,17,1047332.8,917218.6
12/6/2021,08:26.9,-17.07,32.75,184,3464,19,1270691.5,1078912.5
12/6/2021,08:27.0,-17.07,32.75,176,3337,30,2589007.4,2333191.4
12/6/2021,08:27.0,-17.07,32.75,154,3506,17,1004753.7,868300.7
12/6/2021,08:27.3,-17.07,32.75,173,2999,23,933739.9,919013.8
12/6/2021,08:27.6,-17.07,32.75,188,3819,11,598148.7,466955
12/6/2021,08:27.9,-17.07,32.75,222,3441,17,924325.4,862565
12/6/2021,08:27.1,-17.07,32.75,222,3949,11,773238.5,560129.2
12/6/2021,08:27.1,-17.07,32.75,180,3638,15,906127.5,732414.8
12/6/2021,08:27.1,-17.07,32.75,56,3120,21,1017918.8,886399.8
12/6/2021,08:27.2,-17.07,32.75,166,3198,24,1318188.2,1215084.7
12/6/2021,08:27.2,-17.07,32.75,154,3132,39,3105194.2,3011389.5
12/6/2021,08:27.2,-17.07,32.75,120,3025,37,2433862.3,2410070.8
12/6/2021,08:27.2,-17.07,32.75,169,3191,22,1028952.2,994859.8
12/6/2021,08:27.3,-17.07,32.75,137,3026,38,2451932.5,2452762.2
12/6/2021,08:27.3,-17.07,32.75,65,3054,20,701388,682433.1
12/6/2021,08:27.3,-17.07,32.75,149,2953,40,2438428.3,2556706.6
12/6/2021,08:27.3,-17.07,32.75,196,3475,18,1214870.5,960420.7
12/6/2021,08:27.3,-17.07,32.75,129,3025,39,2626937.6,2596178.9
12/6/2021,08:27.3,-17.07,32.75,240,3363,21,1374534.1,1190787.5
12/6/2021,08:27.4,-17.07,32.75,173,3424,18,1103469.3,936859.6
12/6/2021,08:27.4,-17.07,32.75,163,3507,15,768276.7,653347.1
12/6/2021,08:27.5,-17.07,32.75,173,3261,16,618227.7,570273
12/6/2021,08:27.5,-17.07,32.75,154,3078,44,3753683.2,3645105.4
12/6/2021,08:27.5,-17.07,32.75,152,3102,25,1249777.7,1158988.9
12/6/2021,08:27.5,-17.07,32.75,163,3142,34,2409244.1,2315795.9
12/6/2021,08:27.5,-17.07,32.75,196,3187,19,727685.6,734894.8
12/6/2021,08:27.6,-17.07,32.75,211,3490,16,960991.8,775868.6
12/6/2021,08:27.6,-17.07,32.75,180,3418,18,972097.3,861323.1
12/6/2021,08:27.6,-17.07,32.75,157,3144,17,611675,587724.8
12/6/2021,08:27.7,-17.07,32.75,144,3197,35,2819923.4,2615705.3
12/6/2021,08:27.7,-17.07,32.75,188,3341,24,1598388.1,1431333.3
12/6/2021,08:27.7,-17.07,32.75,206,3274,15,616482.5,564101
12/6/2021,08:27.7,-17.07,32.75,166,3116,17,589156.7,563596.5
12/6/2021,08:27.7,-17.07,32.75,157,4215,11,999215.6,671030.8
12/6/2021,08:27.8,-17.07,32.75,137,2912,49,3437937.9,3543158.8
12/6/2021,08:27.8,-17.07,32.75,206,3181,24,1323227.1,1235556.8
12/6/2021,08:27.8,-17.07,32.75,166,3249,17,731513.4,653192.3
12/6/2021,08:27.8,-17.07,32.75,166,3329,25,1692369.1,1540346.7
12/6/2021,08:27.8,-17.07,32.75,320,3232,49,6002838.7,5396504
12/6/2021,08:27.8,-17.07,32.75,129,2784,30,978562.2,1077911.8
12/6/2021,08:27.9,-17.07,32.75,184,3514,14,697939.6,608187.6
12/6/2021,08:27.9,-17.07,32.75,184,3197,21,1072827.5,951609.5
12/6/2021,08:27.9,-17.07,32.75,173,3340,12,447149.5,394592
12/6/2021,08:27.9,-17.07,32.75,92,3367,21,1270619.3,1125600.2
12/6/2021,08:27.9,-17.07,32.75,160,3188,54,6823410.6,6311781.7
12/6/2021,08:28.0,-17.07,32.75,169,3698,14,892759,683065
12/6/2021,08:28.0,-17.07,32.75,157,3414,26,2127026.8,1819349.7
12/6/2021,08:28.5,-17.07,32.75,270,4228,11,1085366.7,720630
12/6/2021,08:28.6,-17.07,32.75,188,3412,15,753792.5,607215.7
12/6/2021,08:28.8,-17.07,32.75,70,3574,14,773641.4,630308.9
12/6/2021,08:28.1,-17.07,32.75,169,3394,15,636166.6,586032
12/6/2021,08:28.1,-17.07,32.75,247,3456,15,783464.8,624649
12/6/2021,08:28.2,-17.07,32.75,67,4324,12,1270877.8,844110.9
12/6/2021,08:28.2,-17.07,32.75,160,3413,26,2122948.8,1860836.3
12/6/2021,08:28.2,-17.07,32.75,180,3203,16,654642.9,564867.2
12/6/2021,08:28.3,-17.07,32.75,146,3045,19,615134.4,607917.8
12/6/2021,08:28.3,-17.07,32.75,216,3557,17,1110273.4,903825
12/6/2021,08:28.3,-17.07,32.75,169,3192,32,2302754,2144723.9
12/6/2021,08:28.3,-17.07,32.75,157,2896,40,2238185.6,2337120
12/6/2021,08:28.3,-17.07,32.75,176,3251,27,1821513.9,1624682.5
12/6/2021,08:28.4,-17.07,32.75,180,3342,16,736753.6,640537.5
12/6/2021,08:28.4,-17.07,32.75,149,2913,35,1791294.7,1766755
12/6/2021,08:28.4,-17.07,32.75,184,3626,16,1124697.1,914178.9
12/6/2021,08:28.4,-17.07,32.75,154,3083,26,1326231.5,1257287.5
12/6/2021,08:28.5,-17.07,32.75,169,3200,25,1465298.8,1376010.2
12/6/2021,08:28.6,-17.07,32.75,166,3294,18,870943.5,821058.9
12/6/2021,08:28.6,-17.07,32.75,196,3693,14,966255.2,739037.3
12/6/2021,08:28.6,-17.07,32.75,163,3473,17,955557.7,867176.5
12/6/2021,08:28.7,-17.07,32.75,149,3340,24,1756394.9,1499820.7
12/6/2021,08:28.7,-17.07,32.75,173,2986,39,2557482.5,2488568.4
12/6/2021,08:28.7,-17.07,32.75,227,3509,16,919690.9,748348.2
12/6/2021,08:28.7,-17.07,32.75,173,3366,23,1532703.7,1350561.9
12/6/2021,08:28.7,-17.07,32.75,149,3272,19,981845.7,893548.7
12/6/2021,08:28.7,-17.07,32.75,176,3447,23,1760419.3,1462621
12/6/2021,08:28.7,-17.07,32.75,146,3174,27,1662553.2,1544154.9
12/6/2021,08:28.7,-17.07,32.75,50,3035,21,727737.5,780122.3
12/6/2021,08:28.8,-17.07,32.75,163,3113,17,610141,573599
12/6/2021,08:28.8,-17.07,32.75,160,3056,17,546337.3,511821.4
12/6/2021,08:28.8,-17.07,32.75,114,2545,23,321240,410466.9
12/6/2021,08:28.8,-17.07,32.75,188,3085,29,1572029.2,1537967.6
12/6/2021,08:28.8,-17.07,32.75,222,3784,15,1162847.4,877425
12/6/2021,08:28.9,-17.07,32.75,163,3275,26,1692112.4,1611209.5
12/6/2021,08:28.9,-17.07,32.75,109,3921,12,970829.5,682286.6
12/6/2021,08:28.9,-17.07,32.75,173,4198,5,175526.3,119953.8
12/6/2021,08:29.0,-17.07,32.75,163,3188,71,11549326.4,10851169.7
12/6/2021,08:29.0,-17.07,32.75,196,3551,18,1329093,1084432.6
12/6/2021,08:29.0,-17.07,32.75,154,3524,18,1252421.1,958604.7
12/6/2021,08:29.3,-17.07,32.75,154,3177,16,585403,539518.6
12/6/2021,08:29.3,-17.07,32.75,184,3177,39,3433245.3,3149292.7
12/6/2021,08:29.5,-17.07,32.75,64,3404,23,1654940.3,1446354.9
12/6/2021,08:29.6,-17.07,32.75,240,3292,23,1544914.1,1293570.8
12/6/2021,08:29.2,-17.07,32.75,227,3490,15,826318.4,712267.1
12/6/2021,08:29.2,-17.07,32.75,222,3232,17,794526.9,662756
12/6/2021,08:29.2,-17.07,32.75,173,3283,19,964093.9,899464.6
12/6/2021,08:29.2,-17.07,32.75,133,3077,54,5282871.7,5290024
12/6/2021,08:29.2,-17.07,32.75,166,3351,22,1450839,1218201.8
12/6/2021,08:29.2,-17.07,32.75,152,3096,40,3087117.3,3000948.9
12/6/2021,08:29.3,-17.07,32.75,58,3218,25,1619276.3,1413358.4
12/6/2021,08:29.3,-17.07,32.75,152,3141,39,3149753,3048418.3
12/6/2021,08:29.3,-17.07,32.75,125,2863,35,1562800,1631623.7
12/6/2021,08:29.3,-17.07,32.75,169,2970,17,486222.9,474762.6
12/6/2021,08:29.4,-17.07,32.75,131,3238,31,2412304.3,2181139.6
12/6/2021,08:29.4,-17.07,32.75,135,2948,26,1001308.9,1033299.7
12/6/2021,08:29.4,-17.07,32.75,157,3394,20,1133703,1045854.5
12/6/2021,08:29.4,-17.07,32.75,149,3228,30,2126736.9,1957029.3
12/6/2021,08:29.5,-17.07,32.75,188,3570,18,1342494.4,1024659.5
12/6/2021,08:29.5,-17.07,32.75,152,3014,67,7610272,7709727
12/6/2021,08:29.5,-17.07,32.75,176,3176,51,5611677.8,5447550.5
12/6/2021,08:29.5,-17.07,32.75,180,3169,20,914121.7,861574.4
12/6/2021,08:29.5,-17.07,32.75,152,2964,22,770272,788115.8
12/6/2021,08:29.5,-17.07,32.75,146,3232,27,1685094.7,1606888.5
12/6/2021,08:29.5,-17.07,32.75,137,3088,53,5380391.3,5293619.4
12/6/2021,08:29.6,-17.07,32.75,146,3325,16,753071.2,665262.5
12/6/2021,08:29.6,-17.07,32.75,149,3146,50,5188855.9,4958936.5
12/6/2021,08:29.6,-17.07,32.75,154,3206,19,851278.9,793260
12/6/2021,08:29.6,-17.07,32.75,157,3071,46,4006788.5,3892221.3
12/6/2021,08:29.7,-17.07,32.75,160,2822,26,816211.8,893418.3
12/6/2021,08:29.7,-17.07,32.75,216,2794,63,4682908.1,4882428.9
12/6/2021,08:29.7,-17.07,32.75,146,3004,26,1112098.1,1112832.3
12/6/2021,08:29.7,-17.07,32.75,173,3236,24,1323781.4,1263800.3
12/6/2021,08:29.7,-17.07,32.75,166,3317,16,732289.4,614456.7
12/6/2021,08:29.8,-17.07,32.75,154,3177,31,2219197.2,2023832.5
12/6/2021,08:29.8,-17.07,32.75,142,3085,18,677573,629036.4
12/6/2021,08:29.8,-17.07,32.75,139,3235,26,2032103.3,1540727.6
12/6/2021,08:29.8,-17.07,32.75,176,3408,26,1988317.8,1790608.8
12/6/2021,08:29.8,-17.07,32.75,163,3373,17,896623,759871.7
12/6/2021,08:29.8,-17.07,32.75,206,3553,28,3022019.2,2467701.6
12/6/2021,08:29.8,-17.07,32.75,154,3132,31,1992563.6,1905827.6
12/6/2021,08:29.8,-17.07,32.75,227,3430,14,733994,589664.4
12/6/2021,08:29.9,-17.07,32.75,180,3290,25,1613134.1,1453033.9
12/6/2021,08:29.9,-17.07,32.75,173,3187,26,1536261.7,1441255.5
12/6/2021,08:29.9,-17.07,32.75,166,3360,23,1507951.7,1421499.8
12/6/2021,08:29.9,-17.07,32.75,188,3262,33,2659971.4,2467958.8
12/6/2021,08:30.0,-17.07,32.75,169,3269,24,1456764.1,1316118.5
12/6/2021,08:30.0,-17.07,32.75,152,2834,27,847157.9,933027.2
12/6/2021,08:30.2,-17.07,32.75,166,3241,43,4541372.4,4117985.9
12/6/2021,08:30.3,-17.07,32.75,139,3367,23,1634941.9,1380942.3
12/6/2021,08:30.6,-17.07,32.75,173,3342,20,1158472,1054286.5
12/6/2021,08:30.6,-17.07,32.75,169,3136,63,8205030.2,7844953.5
12/6/2021,08:30.9,-17.07,32.75,160,3180,22,1063178.9,977355.9
12/6/2021,08:30.2,-17.07,32.75,69,3668,21,1976834.9,1577337.9
12/6/2021,08:30.2,-17.07,32.75,173,3334,18,873527.4,784849
12/6/2021,08:30.2,-17.07,32.75,188,3383,17,882587.9,779443.1
12/6/2021,08:30.2,-17.07,32.75,144,3091,43,3579491.2,3453740.8
12/6/2021,08:30.2,-17.07,32.75,166,3137,31,2215306.8,1968171
12/6/2021,08:30.2,-17.07,32.75,160,3068,52,4833452.2,4842280.5
12/6/2021,08:30.3,-17.07,32.75,160,2844,29,1000440.4,1089586.1
12/6/2021,08:30.3,-17.07,32.75,180,3320,30,2450417.5,2249588.1
12/6/2021,08:30.3,-17.07,32.75,133,2688,35,1141704,1268761.2
12/6/2021,08:30.4,-17.07,32.75,201,3338,15,618160.1,539045.2
12/6/2021,08:30.4,-17.07,32.75,152,3157,39,3236895.1,3050087.9
12/6/2021,08:30.5,-17.07,32.75,201,4243,9,622791.5,456566.9
12/6/2021,08:30.5,-17.07,32.75,234,3062,38,2746554,2580591.2
12/6/2021,08:30.5,-17.07,32.75,166,3467,25,2093270.1,1761831.2
12/6/2021,08:30.5,-17.07,32.75,262,3269,24,1415985,1296701.6
12/6/2021,08:30.5,-17.07,32.75,157,3407,14,608080.4,501154.4
12/6/2021,08:30.5,-17.07,32.75,192,3223,22,1113415.4,1026524.9
12/6/2021,08:30.5,-17.07,32.75,135,3201,25,1514361.5,1400223.7
12/6/2021,08:30.6,-17.07,32.75,188,3079,19,715412,680366.9
12/6/2021,08:30.7,-17.07,32.75,184,3233,17,710693.6,685106
12/6/2021,08:30.7,-17.07,32.75,180,3482,22,1649914.2,1421815.8
12/6/2021,08:30.7,-17.07,32.75,154,3398,18,962375.3,838581.2
